"file source","DatasetID","CountryResponsible","ResearchInstituteResponsible","PersonResponsible","PersonContact","GeneralCommentDataset","SamplingCampaign","SamplingYear","SamplingTeamName","SamplingInstitution","SamplingAttempted","DatasetReasonDisqualified","DatasetQualified","SamplingOnlineOnWebsite","SamplingDate","SamplingCoordinatesLatitude","SamplingCoordinatesLongitude","SamplingPlace","SamplingRegion","SamplingRiver","SamplingRiverSystem","SamplingParticipants","SamplingComment","ReporterTeam_AttemptedSampling","ReporterTeam_DisqualifiedReason","ReporterTeam_Qualified","ReporterTeam_Results_SourceResidents","ReporterTeam_Results_SourceVisitors","ReporterTeam_Results_SourceFlyTippers","ReporterTeam_Results_SourceIndustry","ReporterTeam_Results_SourceAgriculture","ReporterTeam_Results_SourceShipping","ReporterTeam_Results_SourceFishing","ReporterTeam_Results_Weather_Rain","ReporterTeam_Results_Weather_Storm","ReporterTeam_Results_Weather_Heat","ReporterTeam_Results_Problems_GroupC","ReporterTeam_Results_Problems_BiggestProblems","FloatingMacro_AttemptedSampling","FloatingMacro_DisqualifiedReason","FloatingMacro_Qualified","FloatingMacro_ObservationTimeInMinutes","FloatingMacro_RiverWidth","FloatingMacro_ObservedWidth","FloatingMacro_AmountOfFloatingMacrolitter","FloatingMacro_Comment","FloatingMicro_AttemptedSampling","FloatingMicro_DisqualifiedReason","FloatingMicro_Qualified","FloatingMicro_SamplingTimeInMinutes","FloatingMicro_AmountOfVERIFIEDMicroplastics","FloatingMicro_AmountOfVERIFIEDMesoplastics","FloatingMicro_Comment","FloatingFlowVelocity_AttemptedSampling","FloatingFlowVelocity_DisqualifiedReason","FloatingFlowVelocity_Qualified","FloatingFlowVelocity_FirstStick","FloatingFlowVelocity_SecondStick","FloatingFlowVelocity_ThirdStick","FloatingFlowVelocity_Comment","FloatingTime_FirstStick","FloatingTime_SecondStick","FloatingTime_ThirdStick","FloatingDistance"
"portugal_verified_data_plasticpirates_autumn2023_removed_unknown.xlsx","pt_7385","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2023",2023,"clean4future","agrupamento de escolas de valongo",1,"na","1",1,"2023-12-20",41.2039338,-8.466061575,"parque da lomba","portugal","rio ferreira","rio sousa","8",NA,"1","na","1","yes","yes","no","no","yes","no","no","no","yes","no","some problems",NA,"1","na","1","30","22","10","1","1 tree branch and 1 plastic bag","1","na","1","61","0","0","0","1","method not followed (distance in m ≠ 20)","0","0.344827586","0.4","0.37037037",NA,NA,NA,NA,NA
"portugal_verified_data_plasticpirates_autumn2023_removed_unknown.xlsx","pt_7394","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2023",2024,"aeng6.º6.ª","agrupamento de escolas nuno gonçalves",1,"na","1",1,"2024-02-17",38.6956525,-9.2306673,"praia de algés ii","portugal","rio tejo","rio tejo","22",NA,"1","na","1","possibly","yes","yes","possibly","no","no","yes","yes","yes","yes","some problems",NA,"1","na","1","30","2256.02","2256.02","28","1 piece of paper; 1 plastic bag; 1 bag handle; 1 black pipe; 1 dental stick; 2 blue caps; 1 cigarette; 1 plastic plate; 1 piece of aluminum foil; 1 blue can; more than 17 fragments of white plastic.","1","na","1","60","na","na","ftir analysis results not available yet so no results yet for the amount of floating micro- and mesoplastics","1","na","1","0.185185185","0.204081633","0.222222222",NA,NA,NA,NA,NA
"portugal_verified_data_plasticpirates_spring2023.xlsx","pt_6754","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","spring 2023",2023,"escola aver-o-mar","escola básica de aver-o-mar",1,"na","1",1,"2023-06-12",41.3992,-8.7784,"foz rio esteiro","norte","rio esteiro","rio ave","5",NA,"1","na","1","yes","possibly","possibly","no","possibly","no","no","no","no","no","no problems",NA,"1","na","1","30","13","3","0","just algae","1","na","1","60","1","0","na","1","average flow velocity <0.1","0","0.055248619","0.055555556","0.055096419",NA,NA,NA,NA,NA
"portugal_verified_data_plasticpirates_spring2023.xlsx","pt_6762","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","spring 2023",2023,"douro protectors","agrupamento d. sancho ii, alijó",1,"na","1",1,"2023-03-23",41.189658,-7.548119,"vale mendiz","norte","rio pinhão","rio douro","18",NA,"1","na","1","no","yes","yes","no","yes","no","no","no","no","yes","some problems",NA,"1","na","1","40","20","20","0","nothing found","1","sampling time <60 min/the content of the net was not sent","0","40","na","na","na","1","na","1","0.408163265","0.454545455","0.465116279",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7500","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"kollegium kalksburg 2a","pgrg 23 kollegium kalksburg ahs",1,"na","1",1,"2024-09-20",48.13736,16.23626,"na","wien","liesingbach","danube","35",NA,"1","na","1","yes","possibly","possibly","no","no","no","no","yes","yes","no","some problems",NA,"0","na","na","na","na","na","na","na","1","sampling time <60 min","0","35","na","na","na","1","na","1","0.632911392","0.641025641","0.621118012",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7547","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"hblva17 emas umweltbeauftragte","hblva17 - rosensteingasse",1,"na","1",1,"2024-10-05",48.20116363,16.25286715,"na","wien","halterbach","danube","13",NA,"1","na","1","yes","yes","possibly","possibly","no","no","no","yes","no","no","some problems",NA,"1","na","1","60","2.5","2.5","0","na","1","na","1","60","0","0","na","1","flow velocity >1m/s","0","1.538461538","1.492537313","1.265822785",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7554","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"klexoplastigk","klex",1,"na","1",1,"2024-10-14",47.072883,15.434795,"na","steiermark","mur","danube","4",NA,"1","na","1","yes","yes","yes","no","no","no","no","yes","yes","yes","some problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7555","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"klexoplastigk","klex",1,"na","1",1,"2024-10-14",47.072259,15.434304,"na","steiermark","mur","danube","25",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7600","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"die plastik killers","ms marianum freistadt",1,"na","1",1,"2024-10-25",48.522966,14.514061,"na","oberösterreich","feldaist","danube","13",NA,"1","na","1","no","yes","no","no","no","no","no","no","no","no","no problems",NA,"1","na","1","30","2.5","2.5","1","na","1","na","1","60","0","0","na","1","na","1","0.769230769","0.769230769","0.769230769",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7601","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"borgpirates/ahoi","borg innsbruck",1,"na","1",1,"2024-10-11",47.2592,11.328143,"na","tirol","inn","danube","13",NA,"1","na","1","no","yes","possibly","no","no","no","no","yes","no","no","lots of problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7628","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"nms schörfling - 2c","nms schörfling",1,"na","1",1,"2024-09-20",47.948812,13.597128,"na","oberösterreich","ager","danube","15",NA,"1","na","1","possibly","possibly","no","no","no","no","no","yes","no","no","no problems",NA,"1","na","1","30","42","30","4","na","1","na","1","60","0","1","na","1","flow velocity >1m/s","0","0.869565217","1.25","1",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7634","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"die almis","ms scharnstein",1,"na","1",1,"2024-10-22",47.88570346,13.94138893,"na","oberösterreich","alm","danube","16",NA,"1","na","1","yes","yes","possibly","no","possibly","no","no","no","no","no","no problems",NA,"1","na","1","45","6","6","0","na","1","na","1","60","0","0","na","1","the group only calculated the average flow velocity, no original data for the three replicates","0","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7646","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"sperlinge","sperlgymnasium",1,"na","1",1,"2024-10-16",48.2475725,16.4050181,"na","wien","donau","danube","23",NA,"1","na","1","yes","yes","possibly","no","no","yes","possibly","yes","yes","no","some problems",NA,"1","na","1","60","35","5","0","na","1","na","1","60","1","0","na","1","na","1","0.125","0.086","0.142857143",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7650","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"3hmb","hlw 10",1,"na","1",1,"2024-11-13",48.1369,16.39827,"na","wien","liesingbach","danube","22",NA,"1","na","1","yes","yes","no","no","no","no","no","no","yes","no","some problems",NA,"1","na","1","30","3.3","3.3","0","na","1","school did a pre-selection, we only checked the pre-section","0","60","na","na","na","1","na","1","0.613308801","0.610687023","0.594530321",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7651","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"borgl st. pölten","borg für leistungssportler",1,"na","1",1,"2024-11-08",48.218986,15.645663,"na","niederösterreich","traisen","danube","40",NA,"1","na","1","possibly","yes","no","no","no","no","no","no","no","no","some problems",NA,"1","no obervation time","0","na","na","na","2","na","1","sampling time <60 min","0","57","na","na","na","1","na","1","0.15625","0.162601626","0.148148148",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7659","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"gym-lienz-gruppe-c","gym lienz",1,"na","1",1,"2024-11-07",46.83696,12.7277,"na","tirol","isel","danube","6",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"1","na","1","38","34","34","0","na","1","na","1","60","0","0","na","1","flow velocity >1m/s","0","1.716738197","2.219755827","2.312138728",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7660","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"gym-lienz gruppe b","bg/brg lienz",1,"na","1",1,"2024-11-07",46.83696,12.7277,"na","tirol","isel","danube","5",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7661","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"gym-lienz gruppe a","gym lienz",1,"na","1",1,"2024-11-07",46.83696,12.7277,"na","tirol","isel","danube","5",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7662","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"clan: clara anna nina","bg/brg lienz",1,"na","1",1,"2024-11-07",46.83696,12.7277,"na","tirol","isel","danube","3",NA,"1","na","1","yes","yes","no","no","yes","no","no","no","no","no","some problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7676","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"hbla forstwirtschaft","hbla für fortswirtschaft",1,"na","1",1,"2024-11-04",47.40339553,15.24863332,"na","steiermark","mur","danube","5",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7683","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"hbla für forstwirtschaft","hbla für forstwirtschaft",1,"na","1",1,"2024-11-04",47.40163,15.23806,"na","steiermark","mur","danube","5",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7703","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"gruppe b","hbla bruck an der mur",1,"na","1",1,"2024-11-04",47.40131,15.2393,"na","steiermark","mur","danube","6",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7711","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"rose_3","rose org",1,"na","1",1,"2024-11-26",48.3212684,14.3090571,"na","oberösterreich","donau","danube","15",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"0","na","na","na","na","na","na","na","1","sampling time <60 min","0","45","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7730","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"hbla für forstwirtschaft - gruppe c","hbla bruck an der mur",1,"na","1",1,"2024-11-04",47.40651,15.26157,"na","steiermark","mur","danube","2",NA,"0","na","na","na","na","na","na","na","na","na","na","na","na","na",NA,"1","na","1","30","35","35","6","na","1","na","1","60","12","0","na","1","flow velocity >1m/s","0","2.481389578","2.570694087","2.352941176",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7756","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"ms bezau 3a","ms bezau",1,"na","1",1,"2024-11-07",47.40288,9.855068,"na","vorarlberg","bregenzerach","rhine","21",NA,"1","na","1","yes","yes","no","no","yes","no","possibly","yes","yes","no","some problems",NA,"1","na","1","30","10","10","1","na","1","na","1","60","0","0","na","1","na","1","1.09229929","0.788332676","0.804828974",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7768","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"1c ms zirl","ms zirl",1,"na","1",1,"2024-12-17",47.270946,11.234647,"na","tirol","inn","danube","18",NA,"1","na","1","possibly","possibly","yes","no","possibly","no","no","no","no","no","some problems",NA,"1","na","1","60","15","na","0","na","1","na","1","60","0","0","na","1","flow velocity >1m/s","0","2.150537634","1.666666667","1.081081081",NA,NA,NA,NA,NA
"austria_verified_data_plasticpirates_autumn2024.xlsx","at_7790","austria","institute of waste management and circularity (abf-boku)","gudrun obersteiner; anna noichl; magdalena kraml","gudrun.obersteiner@boku.ac.at; anna.noichl@boku.ac.at; magdalena.kraml@boku.ac.at","na","autumn 2024",2024,"plastik piraten 4d frauengasse baden","bg/brg baden frauengasse",1,"na","1",1,"2024-12-13",48.008546,16.206445,"na","niederösterreich","schwechat","danube","23",NA,"1","na","1","possibly","yes","no","no","possibly","no","yes","no","no","no","some problems",NA,"1","na","1","30","17","17","0","na","1","sampling time <60 min","0","30","na","na","na","1","na","1","0.59","na","na",NA,NA,NA,NA,NA
"belgium_verified_data_plasticpirates_spring2024_missing_sampling.xlsx","id_7445","belgium","flanders marine institute","line debaveye","line.debaveye@vliz.be","na","spring 2024",2024,"de studio oostende - 3nw - 3stem","de studio oostende",1,"na","1",1,"2024-06-03",51.215073,2.945509,"oostende","flanders","gouwelozedijk","channel ghent-bruges-ostend","20",NA,"1","na","1","no","yes","no","no","no","no","no","yes","no","no","no problems",NA,"0","experiment was not executed","na","na","na","na","na","na","0","experiment was not executed","na","na","na","na","na","0","experiment was not executed","na","na","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7346","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"adventours","ppmg ""acad. nikola obreshkov"" - burgas",1,"na","1",1,"2023-09-27",42.495337,27.483463,"burgas central beach","burgas","the black sea","na","25",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7347","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"adventours","ppmg ""acad. nikola obreshkov"" - burgas",1,"na","1",1,"2023-09-20",42.490065,27.48795,"burgas central beach","burgas","the black sea","na","25",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","0","na","na","na","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7354","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"the climat and me","kodzhakafaliyata scool - burgas",1,"na","1",1,"2023-09-20",42.49176,27.48227,"burgas central beach","burgas","the black sea","na","13",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.33","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7355","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","same as bg_7373 so duplicate so bg_7373 has been removed","autumn 2023",2023,"the climat and me","kodzhakafaliyata scool - burgas",1,"na","1",1,"2023-10-04",42.49176,27.48227,"burgas central beach","burgas","the black sea","na","13",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.17","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7356","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"the climat and me","kodzhakafaliyata scool - burgas",1,"na","1",1,"2023-09-27",42.49176,27.48227,"burgas central beach","burgas","the black sea","na","13",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.2","0.16","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7357","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"the climat and me","kodzhakafaliyata scool - burgas",1,"na","1",1,"2023-11-10",42.49176,27.48227,"burgas central beach","burgas","the black sea","na","13",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.25","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7358","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"the climat and me","kodzhakafaliyata scool - burgas",1,"na","1",1,"2023-10-25",42.49176,27.48227,"burgas central beach","burgas","the black sea","na","13",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.11","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7371","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"the climat and me","kodzhakafaliyata scool - burgas",1,"na","1",1,"2023-10-11",42.49176,27.48227,"burgas central beach","burgas","the black sea","na","13",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.25","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7372","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"the climat and me","kodzhakafaliyata scool - burgas",1,"na","1",1,"2023-09-04",42.49176,27.48227,"burgas central beach","burgas","the black sea","na","13",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.17","na","na",NA,NA,NA,NA,NA
"bulgaria_verified_data_plasticpirates_autumn2023_without_duplicates.xlsx","bg_7374","bulgaria","burgas free university","ieva šablevičiūtė-visockienė","sturmanova@abv.bg","na","autumn 2023",2023,"pgre ""g. s. rakovski""","pgre ""g. s. rakovski"" - burgas",1,"na","1",1,"2023-09-20",42.510578,27.461014,"burgas central beach","burgas","the black sea","na","10",NA,"1","na","1","yes","yes","no","no","no","yes","yes","no","no","no","no problems",NA,"0","na","na","na","na","na","na","na","0","na","na","na","na","na","na","1","na","1","0.42","na","na",NA,NA,NA,NA,NA
"greece_verified_data_plasticpirates_spring2023_spring2024.xlsx","gr_6646","greece","helenic centre for marine research (hcmr)","christina zeri; elias dimitriou; roula andriopoulou","chris@hcmr.gr; elias@hcmr.gr; roulan@hcmr.gr","na","spring 2023",2023,"na","the moraitis school",1,"na","1",1,"2023-03-13",38.02555,23.802777,"chalandri","attica","chalandri stream","kifissos river","27",NA,"1","na","1","yes","yes","yes","no","no","no","no","no","no","no","some problems",NA,"1","na","1","60","1.5","1.5","0","na","0","na","na","na","na","na","na","1","na","1","0.37","0.47","1",NA,NA,NA,NA,NA
"greece_verified_data_plasticpirates_spring2023_spring2024.xlsx","gr_7175","greece","helenic centre for marine research (hcmr)","christina zeri; elias dimitriou; roula andriopoulou","chris@hcmr.gr; elias@hcmr.gr; roulan@hcmr.gr","na","spring 2024",2024,"na","3rd high school koropi",1,"na","1",1,"2024-02-21",38.007426,23.941788,"pikermi","attica","pikermi stream","na","23",NA,"1","na","1","yes","yes","yes","no","no","no","no","no","no","no","no problems",NA,"1","na","1","69","4","2","1","na","0","na","na","na","na","na","na","1","na","1","0.37","0.45","1.01",NA,NA,NA,NA,NA
"greece_verified_data_plasticpirates_spring2023_spring2024.xlsx","gr_7287","greece","helenic centre for marine research (hcmr)","christina zeri; elias dimitriou; roula andriopoulou","chris@hcmr.gr; elias@hcmr.gr; roulan@hcmr.gr","na","spring 2024",2024,"na","the moraitis school",1,"na","1",1,"2024-03-27",38.027364,23.736126,"nea filadelfia","attica","podoniftis stream","kifissos river","28",NA,"1","na","1","yes","yes","yes","yes","no","no","yes","no","no","no","no problems",NA,"1","na","1","60","na","na","0","na","0","na","na","na","na","na","na","1","na","1","0.63","0.49","1.07",NA,NA,NA,NA,NA
"hungary_verified_data_plasticpirates_autumn2023.xlsx","hu_6884","hungary","plastic cup","miklos gyalai-korpos","miklos.gyalai-korpos@hotmail.com","na","autumn 2023",2023,"bodrog's plastic pirates of plastic cup","plastic cup society",1,"na","1",1,"2023-08-31",48.241772,21.437334,"olaszliszka","northern hungary (nuts2, hu31)","bodrog","danube","20",NA,"1","na","1","no","no","yes","no","no","no","no","no","no","no","no",NA,"1","na","1","60","95","0","na","na","0","na","na","na","na","na","na","1","na","1","0.22","na","na",NA,NA,NA,NA,NA
"portugal_verified_data_plasticpirates_autumn2024_without_duplicates.xlsx","pt_7712","portugal","ciencia viva; marine and environmental sciences centre (mare)","na","na","na","autumn 2024",2024,"escola secundária de ponte de sor - aeps","aeps- escola secundária de ponte de sor",1,"na","na",1,"2024-11-28",39.2461014,-8.0051799,"na","portugal","ribeira do sor","rio sorraia","25",NA,"1","na","1","no","possibly","no","no","no","no","no","no","no","no","no problems",NA,"1","na","1","30","50","15","0","na","1","the content of the net was not sent","0","60","na","na","na","1","na","1","1.066666667","0.989119683","0.730193501",NA,NA,NA,NA,NA
