file source,DatasetID,MicroplasticID,Scientist,Photo,Colour,SizeMM,Type,FTIR_Plastic,"FTIR_Plastic_Probability score >0,4",FTIR_Polymer,"FTIR_Polymer_Probability score >0,4",FTIR_Polymer_full,FTIR_Polymer_standardised,Match FTIR %,FTIR_MethodUsed,Info
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6517,6517_10,elisa costa_cnr,na,white,3,foams,yes,NA,ps,NA,polystyrene,polystyrene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6517,6517_11,elisa costa_cnr,na,white,3,fragments,yes,NA,pe,NA,polyethylene,polyethylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6517,6517_12,elisa costa_cnr,na,white,3,fragments,yes,NA,pe,NA,polyethylene,polyethylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6517,6517_13,elisa costa_cnr,na,black,5,non-plastic filaments,yes,NA,nylon,NA,nylon,polyamide,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6517,6517_14,elisa costa_cnr,na,white,3,fragments,yes,NA,cellulose,NA,cellulose,natural fibres,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6517,6517_15,elisa costa_cnr,na,black,5,non-plastic filaments,yes,NA,other,NA,unidentified,unidentified plastic / non-plastic,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6517,6517_16,elisa costa_cnr,na,white,3,fragments,yes,NA,ps,NA,polystyrene,polystyrene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6600,6600_1,elisa costa_cnr,na,green,2,non-plastic filaments,yes,NA,pet,NA,polyethylene terephthalate,polyethylene terephthalate,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6600,6600_2,elisa costa_cnr,na,yellow,2,fragments,yes,NA,pe,NA,polyethylene,polyethylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6600,6600_3,elisa costa_cnr,na,white,3,non-plastic man-made micro-particles,yes,NA,cellulose,NA,cellulose,natural fibres,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6547,6547_1,elisa costa_cnr,na,white,4,fragments,yes,NA,ps,NA,polystyrene,polystyrene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6547,6547_2,elisa costa_cnr,na,transparent,3,pellets,yes,NA,pp,NA,polypropylene,polypropylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6547,6547_3,elisa costa_cnr,na,transparent,3,pellets,yes,NA,pp,NA,polypropylene,polypropylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6462,6462_1,elisa costa_cnr,na,transparent,3,foams,yes,NA,pe,NA,polyethylene,polyethylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6462,6462_2,elisa costa_cnr,na,black,3,foams,yes,NA,pe,NA,polyethylene,polyethylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6462,6462_3,elisa costa_cnr,na,transparent,3,foams,yes,NA,pp,NA,polypropylene,polypropylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6462,6462_4,elisa costa_cnr,na,yellow,3,foams,yes,NA,pp,NA,polypropylene,polypropylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2022_without_duplicate.xlsx,it_6462,6462_5,elisa costa_cnr,na,white,3,foams,yes,NA,pe,NA,polyethylene,polyethylene,NA,na,https://drive.google.com/drive/u/0/folders/1zsh0dv27rcoobfp9tngghjq8gtsbqyfm
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7059,na,lisa zanetti_cnr,na,transparent,>5,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7059,na,lisa zanetti_cnr,na,blue,5,fragments,yes,NA,pvc (polyvinyl chloride),NA,polyvinyl chloride,polyvinyl chloride,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7059,na,lisa zanetti_cnr,na,transparent,1,fragments,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7059,na,lisa zanetti_cnr,na,blue,>5,filaments,yes,NA,eva (ethylene vinyl acetate),NA,ethylenevinyl acetate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7059,na,lisa zanetti_cnr,na,transparent,5,filaments,yes,NA,eva (ethylene vinyl acetate),NA,ethylenevinyl acetate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7024,no particles >1,lisa zanetti_cnr,na,NA,na,na,na,NA,na,NA,NA,NA,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7078,na,lisa zanetti_cnr,na,blue,3,fragments,yes,NA,eva (ethylene vinyl acetate),NA,ethylenevinyl acetate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7078,na,lisa zanetti_cnr,na,white,2.66,fragments,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7078,na,lisa zanetti_cnr,na,white,3.23,fragments,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7078,na,lisa zanetti_cnr,na,yellow,4.47,fragments,yes,NA,pu (polyurethane),NA,polystyrene,polystyrene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7078,na,lisa zanetti_cnr,na,white,4.23,fragments,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7078,na,lisa zanetti_cnr,na,yellow,1,fragments,yes,NA,pu (polyurethane),NA,polystyrene,polystyrene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7093,na,lisa zanetti_cnr,na,grey,2.92,foams,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7093,na,lisa zanetti_cnr,na,white,>5,non-plastic man-made micro-particles,yes,NA,cellulose,NA,cellulose,natural fibres,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7093,na,lisa zanetti_cnr,na,transparent,1.52,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7093,na,lisa zanetti_cnr,na,transparent,2.76,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7093,na,lisa zanetti_cnr,na,transparent,1.5,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7093,na,lisa zanetti_cnr,na,transparent,1,fragments,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,grey,3.2,foams,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,red,4.69,non-plastic man-made micro-particles,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,grey,2.7,foams,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,green,3.43,non-plastic man-made micro-particles,yes,NA,eva (ethylene vinyl acetate),NA,ethylenevinyl acetate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,white,2.57,pellets,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,white,1.44,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,2.81,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,white,2.43,fragments,yes,NA,cellulose acetate,NA,cellulose,natural fibres,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,white,3.67,fragments,yes,NA,not identified,NA,unidentified,undefined plastic,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,white,4.68,fragments,yes,NA,not identified,NA,unidentified,undefined plastic,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.42,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.68,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.16,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,2.1,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,2.36,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,2.79,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.27,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,2.12,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.88,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,3.12,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,3.08,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.52,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,3.5,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.97,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,transparent,1.83,non-plastic man-made micro-particles,yes,NA,nylon,NA,nylon,polyamide,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7048,na,lisa zanetti_cnr,na,transparent,2.3,fragments,yes,NA,cellulose,NA,cellulose,natural fibres,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7048,na,lisa zanetti_cnr,na,transparent,1.88,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7048,na,lisa zanetti_cnr,na,transparent,1.27,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7048,na,lisa zanetti_cnr,na,transparent,2.37,fragments,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7048,na,lisa zanetti_cnr,na,white,2.81,non-plastic man-made micro-particles,yes,NA,cellulose,NA,cellulose,natural fibres,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7048,na,lisa zanetti_cnr,na,white,3,non-plastic man-made micro-particles,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7048,na,lisa zanetti_cnr,na,white,>5,non-plastic man-made micro-particles,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7041,na,lisa zanetti_cnr,na,transparent,1.59,fragments,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7041,na,lisa zanetti_cnr,na,white,1.6,fragments,yes,NA,cellulose,NA,cellulose,natural fibres,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7041,na,lisa zanetti_cnr,na,transparent,2.05,films,yes,NA,cellulose,NA,cellulose,natural fibres,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7033,na,lisa zanetti_cnr,na,white,1.88,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
